Area,Item,Year,Area harvested,Yield
France,"Roots and Tubers, Total",2011,"165776.000000""""","451208.000000"""""
France,"Roots and Tubers, Total",2012,"161465.000000""""","397428.000000"""""
France,"Roots and Tubers, Total",2013,"169065.000000""""","414021.000000"""""
France,"Roots and Tubers, Total",2014,"176474.000000""""","460715.000000"""""
France,"Roots and Tubers, Total",2015,"175741.000000""""","407983.000000"""""
France,"Roots and Tubers, Total",2016,"188868.000000""""","371475.000000"""""
France,"Roots and Tubers, Total",2017,"203954.000000""""","422138.000000"""""
France,"Roots and Tubers, Total",2018,"199560.000000""""","393886.000000"""""
France,"Roots and Tubers, Total",2019,"207160.000000""""","413227.000000"""""
France,Roots and tubers nes,1961,0,0
France,Roots and tubers nes,1962,0,0
France,Roots and tubers nes,1963,0,0
France,Roots and tubers nes,1964,0,0
France,Roots and tubers nes,1965,0,0
France,Roots and tubers nes,1966,0,0
France,Roots and tubers nes,1967,0,0
France,Roots and tubers nes,1968,0,0
France,Roots and tubers nes,1969,0,0
France,Roots and tubers nes,1970,0,0
France,Roots and tubers nes,1971,0,0
France,Roots and tubers nes,1972,0,0
France,Roots and tubers nes,1973,0,0
France,Roots and tubers nes,1974,0,0
France,Roots and tubers nes,1975,0,0
France,Roots and tubers nes,1976,0,0
France,Roots and tubers nes,1977,0,0
France,Roots and tubers nes,1978,0,0
France,Roots and tubers nes,1979,0,0
France,Roots and tubers nes,1980,0,0
France,Roots and tubers nes,1981,0,0
France,Roots and tubers nes,1982,0,0
France,Roots and tubers nes,1983,0,0
France,Roots and tubers nes,1984,0,0
France,Roots and tubers nes,1985,0,0
France,Roots and tubers nes,1986,0,0
France,Roots and tubers nes,1987,0,0
France,Roots and tubers nes,1988,0,0
France,Roots and tubers nes,1989,0,0
France,Roots and tubers nes,1990,0,0
France,Roots and tubers nes,1991,0,0
France,Roots and tubers nes,1992,0,0
France,Roots and tubers nes,1993,0,0
France,Roots and tubers nes,1994,0,0
France,Roots and tubers nes,1995,0,0
France,Roots and tubers nes,1996,0,0
France,Roots and tubers nes,1997,0,0
France,Roots and tubers nes,1998,0,0
France,Roots and tubers nes,1999,0,0
France,Roots and tubers nes,2000,0,0
France,Roots and tubers nes,2001,0,0
France,Roots and tubers nes,2002,"6594.000000""""","59692.000000"""""
France,Roots and tubers nes,2003,"6120.000000""""","59686.000000"""""
France,Roots and tubers nes,2004,"6029.000000""""","59695.000000"""""
France,Roots and tubers nes,2005,"5705.000000""""","59691.000000"""""
France,Roots and tubers nes,2006,"5861.000000""""","59691.000000"""""
France,Roots and tubers nes,2007,"6059.000000""""","59691.000000"""""
France,Roots and tubers nes,2008,"6272.000000""""","59235.000000"""""
France,Roots and tubers nes,2009,"6487.000000""""","58605.000000"""""
France,Roots and tubers nes,2010,"6763.000000""""","57504.000000"""""
France,Roots and tubers nes,2011,"7133.000000""""","55704.000000"""""
France,Roots and tubers nes,2012,"7368.000000""""","55673.000000"""""
France,Roots and tubers nes,2013,"7859.000000""""","54249.000000"""""
France,Roots and tubers nes,2014,"7955.000000""""","56865.000000"""""
France,Roots and tubers nes,2015,"8236.000000""""","60832.000000"""""
France,Roots and tubers nes,2016,"9739.000000""""","62629.000000"""""
France,Roots and tubers nes,2017,"9899.000000""""","62963.000000"""""
France,Roots and tubers nes,2018,0,0
France,Roots and tubers nes,2019,0,0
France,Rye,1961,"261200.000000""""","13278.000000"""""
France,Rye,1962,"242800.000000""""","14648.000000"""""
France,Rye,1963,"231300.000000""""","15325.000000"""""
France,Rye,1964,"220200.000000""""","17652.000000"""""
France,Rye,1965,"220900.000000""""","17538.000000"""""
France,Rye,1966,"197700.000000""""","18032.000000"""""
France,Rye,1967,"175100.000000""""","19669.000000"""""
France,Rye,1968,"162700.000000""""","20095.000000"""""
France,Rye,1969,"153900.000000""""","20079.000000"""""
France,Rye,1970,"135000.000000""""","21259.000000"""""
France,Rye,1971,"128500.000000""""","22858.000000"""""
France,Rye,1972,"125900.000000""""","26083.000000"""""
France,Rye,1973,"121600.000000""""","26908.000000"""""
France,Rye,1974,"115500.000000""""","28571.000000"""""
France,Rye,1975,"111000.000000""""","27748.000000"""""
France,Rye,1976,"117500.000000""""","25295.000000"""""
France,Rye,1977,"129000.000000""""","29070.000000"""""
France,Rye,1978,"145000.000000""""","31379.000000"""""
France,Rye,1979,"116000.000000""""","30603.000000"""""
France,Rye,1980,"128900.000000""""","31691.000000"""""
France,Rye,1981,"117300.000000""""","29122.000000"""""
France,Rye,1982,"109800.000000""""","29353.000000"""""
France,Rye,1983,"101000.000000""""","29010.000000"""""
France,Rye,1984,"102000.000000""""","34216.000000"""""
France,Rye,1985,"87300.000000""""","33998.000000"""""
France,Rye,1986,"81000.000000""""","28272.000000"""""
France,Rye,1987,"82000.000000""""","36463.000000"""""
France,Rye,1988,"75700.000000""""","35403.000000"""""
France,Rye,1989,"72900.000000""""","35776.000000"""""
France,Rye,1990,"64600.000000""""","36424.000000"""""
France,Rye,1991,"57590.000000""""","37011.000000"""""
France,Rye,1992,"51626.000000""""","38245.000000"""""
France,Rye,1993,"42035.000000""""","39427.000000"""""
France,Rye,1994,"41497.000000""""","39190.000000"""""
France,Rye,1995,"43046.000000""""","41034.000000"""""
France,Rye,1996,"44671.000000""""","45286.000000"""""
France,Rye,1997,"40954.000000""""","43689.000000"""""
France,Rye,1998,"40936.000000""""","47112.000000"""""
France,Rye,1999,"36044.000000""""","45601.000000"""""
France,Rye,2000,"31592.000000""""","46110.000000"""""
France,Rye,2001,"28395.000000""""","40839.000000"""""
France,Rye,2002,"28448.000000""""","48596.000000"""""
France,Rye,2003,"27890.000000""""","40279.000000"""""
France,Rye,2004,"33684.000000""""","50576.000000"""""
France,Rye,2005,"30897.000000""""","47515.000000"""""
France,Rye,2006,"26553.000000""""","45744.000000"""""
France,Rye,2007,"27461.000000""""","43634.000000"""""
France,Rye,2008,"25823.000000""""","47809.000000"""""
France,Rye,2009,"25053.000000""""","51804.000000"""""
France,Rye,2010,"29497.000000""""","51205.000000"""""
France,Rye,2011,"27669.000000""""","44968.000000"""""
France,Rye,2012,"31546.000000""""","50815.000000"""""
France,Rye,2013,"29096.000000""""","49174.000000"""""
France,Rye,2014,"26171.000000""""","48984.000000"""""
France,Rye,2015,"26229.000000""""","47118.000000"""""
France,Rye,2016,"24376.000000""""","39794.000000"""""
France,Rye,2017,"24187.000000""""","45361.000000"""""
France,Rye,2018,"24450.000000""""","44393.000000"""""
France,Rye,2019,"28730.000000""""","47115.000000"""""
France,Sorghum,1961,"8000.000000""""","23738.000000"""""
France,Sorghum,1962,"10270.000000""""","24796.000000"""""
France,Sorghum,1963,"20007.000000""""","31535.000000"""""
France,Sorghum,1964,"24265.000000""""","25467.000000"""""
France,Sorghum,1965,"29810.000000""""","27863.000000"""""
France,Sorghum,1966,"47835.000000""""","28398.000000"""""
France,Sorghum,1967,"60845.000000""""","23665.000000"""""
France,Sorghum,1968,"53930.000000""""","36777.000000"""""
France,Sorghum,1969,"53790.000000""""","36886.000000"""""
France,Sorghum,1970,"53600.000000""""","32957.000000"""""
France,Sorghum,1971,"56310.000000""""","41289.000000"""""
France,Sorghum,1972,"78600.000000""""","29875.000000"""""
France,Sorghum,1973,"68500.000000""""","44712.000000"""""
France,Sorghum,1974,"69900.000000""""","41930.000000"""""
France,Sorghum,1975,"85600.000000""""","36210.000000"""""
France,Sorghum,1976,"82000.000000""""","32829.000000"""""
France,Sorghum,1977,"100070.000000""""","33035.000000"""""
France,Sorghum,1978,"93621.000000""""","42481.000000"""""
France,Sorghum,1979,"83900.000000""""","40346.000000"""""
France,Sorghum,1980,"73800.000000""""","45542.000000"""""
France,Sorghum,1981,"66700.000000""""","48111.000000"""""
France,Sorghum,1982,"56800.000000""""","45599.000000"""""
France,Sorghum,1983,"54000.000000""""","45926.000000"""""
France,Sorghum,1984,"58000.000000""""","45172.000000"""""
France,Sorghum,1985,"44000.000000""""","46818.000000"""""
France,Sorghum,1986,"46000.000000""""","37391.000000"""""
France,Sorghum,1987,"35700.000000""""","58543.000000"""""
France,Sorghum,1988,"44056.000000""""","56667.000000"""""
France,Sorghum,1989,"71470.000000""""","42061.000000"""""
France,Sorghum,1990,"66000.000000""""","41296.000000"""""
France,Sorghum,1991,"71335.000000""""","54849.000000"""""
France,Sorghum,1992,"100327.000000""""","56007.000000"""""
France,Sorghum,1993,"81879.000000""""","61242.000000"""""
France,Sorghum,1994,"47423.000000""""","55026.000000"""""
France,Sorghum,1995,"45103.000000""""","55990.000000"""""
France,Sorghum,1996,"54024.000000""""","62667.000000"""""
France,Sorghum,1997,"67768.000000""""","66645.000000"""""
France,Sorghum,1998,"63844.000000""""","55734.000000"""""
France,Sorghum,1999,"51497.000000""""","62061.000000"""""
France,Sorghum,2000,"59576.000000""""","62275.000000"""""
France,Sorghum,2001,"67661.000000""""","58761.000000"""""
France,Sorghum,2002,"71231.000000""""","64431.000000"""""
France,Sorghum,2003,"60996.000000""""","37826.000000"""""
France,Sorghum,2004,"47976.000000""""","53484.000000"""""
France,Sorghum,2005,"51166.000000""""","51495.000000"""""
France,Sorghum,2006,"55421.000000""""","55127.000000"""""
France,Sorghum,2007,"49174.000000""""","58655.000000"""""
France,Sorghum,2008,"37157.000000""""","62159.000000"""""
France,Sorghum,2009,"57954.000000""""","53928.000000"""""
France,Sorghum,2010,"51869.000000""""","55112.000000"""""
France,Sorghum,2011,"43440.000000""""","64627.000000"""""
France,Sorghum,2012,"42192.000000""""","56861.000000"""""
France,Sorghum,2013,"51254.000000""""","54344.000000"""""
France,Sorghum,2014,"62863.000000""""","63267.000000"""""
France,Sorghum,2015,"53790.000000""""","51769.000000"""""
France,Sorghum,2016,"48462.000000""""","54307.000000"""""
France,Sorghum,2017,"56239.000000""""","57930.000000"""""
France,Sorghum,2018,"60770.000000""""","52105.000000"""""
France,Sorghum,2019,"83090.000000""""","50897.000000"""""
France,Soybeans,1961,0,0
France,Soybeans,1962,0,0
France,Soybeans,1963,0,0
France,Soybeans,1964,0,0
France,Soybeans,1965,0,0
France,Soybeans,1966,0,0
France,Soybeans,1967,0,0
France,Soybeans,1968,0,0
France,Soybeans,1969,0,0
France,Soybeans,1970,0,0
France,Soybeans,1971,0,0
France,Soybeans,1972,0,0
France,Soybeans,1973,"352.000000""""","22585.000000"""""
France,Soybeans,1974,"4300.000000""""","12512.000000"""""
France,Soybeans,1975,"1495.000000""""","19699.000000"""""
France,Soybeans,1976,"1900.000000""""","16368.000000"""""
France,Soybeans,1977,"1500.000000""""","19067.000000"""""
France,Soybeans,1978,"3200.000000""""","14938.000000"""""
France,Soybeans,1979,"14314.000000""""","13970.000000"""""
France,Soybeans,1980,"8500.000000""""","21176.000000"""""
France,Soybeans,1981,"8800.000000""""","21591.000000"""""
France,Soybeans,1982,"9800.000000""""","21122.000000"""""
France,Soybeans,1983,"13000.000000""""","22000.000000"""""
France,Soybeans,1984,"22100.000000""""","20679.000000"""""
France,Soybeans,1985,"27500.000000""""","20509.000000"""""
France,Soybeans,1986,"47000.000000""""","20426.000000"""""
France,Soybeans,1987,"81000.000000""""","25975.000000"""""
France,Soybeans,1988,"94000.000000""""","24894.000000"""""
France,Soybeans,1989,"134000.000000""""","22825.000000"""""
France,Soybeans,1990,"117000.000000""""","20940.000000"""""
France,Soybeans,1991,"66306.000000""""","24308.000000"""""
France,Soybeans,1992,"42740.000000""""","17425.000000"""""
France,Soybeans,1993,"56677.000000""""","24636.000000"""""
France,Soybeans,1994,"99244.000000""""","25978.000000"""""
France,Soybeans,1995,"100874.000000""""","25723.000000"""""
France,Soybeans,1996,"84773.000000""""","26717.000000"""""
France,Soybeans,1997,"96398.000000""""","27641.000000"""""
France,Soybeans,1998,"109085.000000""""","25506.000000"""""
France,Soybeans,1999,"98225.000000""""","26622.000000"""""
France,Soybeans,2000,"77695.000000""""","25875.000000"""""
France,Soybeans,2001,"120893.000000""""","25617.000000"""""
France,Soybeans,2002,"74747.000000""""","27899.000000"""""
France,Soybeans,2003,"80747.000000""""","18251.000000"""""
France,Soybeans,2004,"58594.000000""""","25104.000000"""""
France,Soybeans,2005,"57385.000000""""","24837.000000"""""
France,Soybeans,2006,"45263.000000""""","27173.000000"""""
France,Soybeans,2007,"32551.000000""""","25991.000000"""""
France,Soybeans,2008,"21771.000000""""","28986.000000"""""
France,Soybeans,2009,"43746.000000""""","25109.000000"""""
France,Soybeans,2010,"50939.000000""""","27495.000000"""""
France,Soybeans,2011,"41571.000000""""","29473.000000"""""
France,Soybeans,2012,"37367.000000""""","27815.000000"""""
France,Soybeans,2013,"42999.000000""""","25599.000000"""""
France,Soybeans,2014,"75789.000000""""","29986.000000"""""
France,Soybeans,2015,"122529.000000""""","27490.000000"""""
France,Soybeans,2016,"136518.000000""""","24829.000000"""""
France,Soybeans,2017,"141829.000000""""","29275.000000"""""
France,Soybeans,2018,"153850.000000""""","25901.000000"""""
France,Soybeans,2019,"163800.000000""""","26162.000000"""""
France,Spinach,1961,"4738.000000""""","176783.000000"""""
France,Spinach,1962,"4971.000000""""","168538.000000"""""
France,Spinach,1963,"5359.000000""""","163277.000000"""""
France,Spinach,1964,"4777.000000""""","178501.000000"""""
France,Spinach,1965,"4888.000000""""","195008.000000"""""
France,Spinach,1966,"4834.000000""""","208895.000000"""""
France,Spinach,1967,"4971.000000""""","200262.000000"""""
France,Spinach,1968,"5633.000000""""","175129.000000"""""
France,Spinach,1969,"5741.000000""""","167427.000000"""""
France,Spinach,1970,"5800.000000""""","164776.000000"""""
France,Spinach,1971,"6000.000000""""","155667.000000"""""
France,Spinach,1972,"5615.000000""""","161710.000000"""""
France,Spinach,1973,"5320.000000""""","145489.000000"""""
France,Spinach,1974,"6117.000000""""","135352.000000"""""
France,Spinach,1975,"6023.000000""""","141808.000000"""""
France,Spinach,1976,"5509.000000""""","127555.000000"""""
France,Spinach,1977,"5909.000000""""","142635.000000"""""
France,Spinach,1978,"6003.000000""""","136832.000000"""""
France,Spinach,1979,"6200.000000""""","137382.000000"""""
France,Spinach,1980,"5800.000000""""","142440.000000"""""
France,Spinach,1981,"5500.000000""""","133273.000000"""""
France,Spinach,1982,"6700.000000""""","139552.000000"""""
France,Spinach,1983,"6800.000000""""","126765.000000"""""
France,Spinach,1984,"7000.000000""""","122143.000000"""""
France,Spinach,1985,"6900.000000""""","130580.000000"""""
France,Spinach,1986,"6500.000000""""","128462.000000"""""
France,Spinach,1987,"6100.000000""""","124426.000000"""""
France,Spinach,1988,"6400.000000""""","129688.000000"""""
France,Spinach,1989,"6000.000000""""","155167.000000"""""
France,Spinach,1990,"6945.000000""""","145925.000000"""""
France,Spinach,1991,"6464.000000""""","163920.000000"""""
France,Spinach,1992,"5834.000000""""","167530.000000"""""
France,Spinach,1993,"6695.000000""""","165676.000000"""""
France,Spinach,1994,"7167.000000""""","150149.000000"""""
France,Spinach,1995,"7320.000000""""","170165.000000"""""
France,Spinach,1996,"6389.000000""""","167317.000000"""""
France,Spinach,1997,"6274.000000""""","177646.000000"""""
France,Spinach,1998,"6562.000000""""","174646.000000"""""
France,Spinach,1999,"6370.000000""""","181796.000000"""""
France,Spinach,2000,"6134.000000""""","177610.000000"""""
France,Spinach,2001,"6178.000000""""","172951.000000"""""
France,Spinach,2002,"5778.000000""""","197343.000000"""""
France,Spinach,2003,"5827.000000""""","198572.000000"""""
France,Spinach,2004,"5543.000000""""","199702.000000"""""
France,Spinach,2005,"5566.000000""""","209977.000000"""""
France,Spinach,2006,"6456.000000""""","207011.000000"""""
France,Spinach,2007,"6480.000000""""","196526.000000"""""
France,Spinach,2008,"6480.000000""""","190975.000000"""""
France,Spinach,2009,"5744.000000""""","191833.000000"""""
France,Spinach,2010,"4299.000000""""","186660.000000"""""
France,Spinach,2011,"5816.000000""""","189936.000000"""""
France,Spinach,2012,"5083.000000""""","195050.000000"""""
France,Spinach,2013,"6103.000000""""","194943.000000"""""
France,Spinach,2014,"5837.000000""""","202277.000000"""""
France,Spinach,2015,"5306.000000""""","201278.000000"""""
France,Spinach,2016,"5357.000000""""","214993.000000"""""
France,Spinach,2017,"5686.000000""""","212146.000000"""""
France,Spinach,2018,"6060.000000""""","208762.000000"""""
France,Spinach,2019,"5890.000000""""","208268.000000"""""
France,Strawberries,1961,"1500.000000""""","373600.000000"""""
France,Strawberries,1962,"1200.000000""""","354333.000000"""""
France,Strawberries,1963,"1400.000000""""","392357.000000"""""
France,Strawberries,1964,"1300.000000""""","434538.000000"""""
France,Strawberries,1965,"1400.000000""""","424786.000000"""""
France,Strawberries,1966,"1400.000000""""","428571.000000"""""
France,Strawberries,1967,"1400.000000""""","428214.000000"""""
France,Strawberries,1968,"1500.000000""""","382933.000000"""""
France,Strawberries,1969,"1600.000000""""","409500.000000"""""
France,Strawberries,1970,"8100.000000""""","80160.000000"""""
France,Strawberries,1971,"7800.000000""""","79551.000000"""""
France,Strawberries,1972,"7700.000000""""","78545.000000"""""
France,Strawberries,1973,"8300.000000""""","78434.000000"""""
France,Strawberries,1974,"8500.000000""""","83518.000000"""""
France,Strawberries,1975,"8700.000000""""","84415.000000"""""
France,Strawberries,1976,"8800.000000""""","77773.000000"""""
France,Strawberries,1977,"8800.000000""""","83855.000000"""""
France,Strawberries,1978,"9300.000000""""","86054.000000"""""
France,Strawberries,1979,"9700.000000""""","83635.000000"""""
France,Strawberries,1980,"8800.000000""""","91623.000000"""""
France,Strawberries,1981,"8800.000000""""","88295.000000"""""
France,Strawberries,1982,"9100.000000""""","96593.000000"""""
France,Strawberries,1983,"9000.000000""""","92000.000000"""""
France,Strawberries,1984,"8400.000000""""","105714.000000"""""
France,Strawberries,1985,"8200.000000""""","111098.000000"""""
France,Strawberries,1986,"8300.000000""""","110000.000000"""""
France,Strawberries,1987,"8300.000000""""","119518.000000"""""
France,Strawberries,1988,"6500.000000""""","127385.000000"""""
France,Strawberries,1989,"6306.000000""""","131732.000000"""""
France,Strawberries,1990,"6215.000000""""","139984.000000"""""
France,Strawberries,1991,"5763.000000""""","142391.000000"""""
France,Strawberries,1992,"5606.000000""""","136516.000000"""""
France,Strawberries,1993,"5351.000000""""","142459.000000"""""
France,Strawberries,1994,"5122.000000""""","145057.000000"""""
France,Strawberries,1995,"4836.000000""""","148689.000000"""""
France,Strawberries,1996,"4686.000000""""","157066.000000"""""
France,Strawberries,1997,"4535.000000""""","160714.000000"""""
France,Strawberries,1998,"4414.000000""""","150940.000000"""""
France,Strawberries,1999,"4345.000000""""","141185.000000"""""
France,Strawberries,2000,"3974.000000""""","150609.000000"""""
France,Strawberries,2001,"3863.000000""""","141802.000000"""""
France,Strawberries,2002,"3782.000000""""","136801.000000"""""
France,Strawberries,2003,"3690.000000""""","128518.000000"""""
France,Strawberries,2004,"3614.000000""""","148777.000000"""""
France,Strawberries,2005,"3454.000000""""","149169.000000"""""
France,Strawberries,2006,"3342.000000""""","150610.000000"""""
France,Strawberries,2007,"3116.000000""""","143495.000000"""""
France,Strawberries,2008,"3051.000000""""","144680.000000"""""
France,Strawberries,2009,"2975.000000""""","156918.000000"""""
France,Strawberries,2010,"3167.000000""""","163565.000000"""""
France,Strawberries,2011,"3100.000000""""","169294.000000"""""
France,Strawberries,2012,"3257.000000""""","170783.000000"""""
France,Strawberries,2013,"3237.000000""""","173102.000000"""""
France,Strawberries,2014,"3259.000000""""","180316.000000"""""
France,Strawberries,2015,"3341.000000""""","173304.000000"""""
France,Strawberries,2016,"3340.000000""""","179428.000000"""""
France,Strawberries,2017,"3313.000000""""","171775.000000"""""
France,Strawberries,2018,"3350.000000""""","162149.000000"""""
France,Strawberries,2019,"3350.000000""""","180030.000000"""""
France,String beans,1961,"29432.000000""""","58582.000000"""""
France,String beans,1962,"28722.000000""""","58833.000000"""""
France,String beans,1963,"30122.000000""""","63236.000000"""""
France,String beans,1964,"30400.000000""""","63891.000000"""""
France,String beans,1965,"28840.000000""""","64092.000000"""""
France,String beans,1966,"31670.000000""""","67869.000000"""""
France,String beans,1967,"31303.000000""""","65166.000000"""""
France,String beans,1968,"30921.000000""""","64687.000000"""""
France,String beans,1969,"30649.000000""""","66162.000000"""""
France,String beans,1970,"35000.000000""""","60877.000000"""""
France,String beans,1971,"39743.000000""""","58717.000000"""""
France,String beans,1972,"34903.000000""""","53013.000000"""""
France,String beans,1973,"35845.000000""""","54373.000000"""""
France,String beans,1974,"38184.000000""""","59064.000000"""""
France,String beans,1975,"40813.000000""""","52239.000000"""""
France,String beans,1976,"31179.000000""""","46292.000000"""""
France,String beans,1977,"42453.000000""""","56102.000000"""""
France,String beans,1978,"45587.000000""""","56602.000000"""""
France,String beans,1979,"34600.000000""""","64451.000000"""""
France,String beans,1980,"27800.000000""""","59353.000000"""""
France,String beans,1981,"31800.000000""""","66258.000000"""""
France,String beans,1982,"35100.000000""""","69202.000000"""""
France,String beans,1983,"27400.000000""""","61387.000000"""""
France,String beans,1984,"28100.000000""""","65445.000000"""""
France,String beans,1985,"33400.000000""""","69162.000000"""""
France,String beans,1986,"34300.000000""""","68950.000000"""""
France,String beans,1987,"32000.000000""""","72688.000000"""""
France,String beans,1988,"33200.000000""""","71084.000000"""""
France,String beans,1989,"37064.000000""""","63242.000000"""""
France,String beans,1990,"38000.000000""""","52864.000000"""""
France,String beans,1991,"40698.000000""""","72234.000000"""""
France,String beans,1992,"39050.000000""""","71544.000000"""""
France,String beans,1993,"35579.000000""""","74295.000000"""""
France,String beans,1994,"32213.000000""""","92171.000000"""""
France,String beans,1995,"32879.000000""""","95434.000000"""""
France,String beans,1996,"36856.000000""""","93530.000000"""""
France,String beans,1997,"37831.000000""""","99401.000000"""""
France,String beans,1998,"37213.000000""""","98298.000000"""""
France,String beans,1999,"34162.000000""""","104755.000000"""""
France,String beans,2000,"31918.000000""""","105549.000000"""""
France,String beans,2001,"32345.000000""""","110853.000000"""""
France,String beans,2002,"32930.000000""""","112839.000000"""""
France,String beans,2003,"33385.000000""""","105275.000000"""""
France,String beans,2004,"31665.000000""""","115158.000000"""""
France,String beans,2005,"30641.000000""""","117362.000000"""""
France,String beans,2006,"28319.000000""""","119995.000000"""""
France,String beans,2007,"31770.000000""""","103026.000000"""""
France,String beans,2008,"31731.000000""""","109060.000000"""""
France,String beans,2009,"30633.000000""""","115475.000000"""""
France,String beans,2010,"27057.000000""""","122445.000000"""""
France,String beans,2011,"29020.000000""""","117242.000000"""""
France,String beans,2012,"28304.000000""""","118160.000000"""""
France,String beans,2013,"25925.000000""""","116655.000000"""""
France,String beans,2014,"28533.000000""""","118464.000000"""""
France,String beans,2015,"26236.000000""""","116256.000000"""""
France,String beans,2016,"27203.000000""""","114001.000000"""""
France,String beans,2017,"31688.000000""""","124208.000000"""""
France,String beans,2018,0,0
France,String beans,2019,0,0
France,Sugar Crops Primary,1961,"359300.000000""""","368377.000000"""""
France,Sugar Crops Primary,1962,"351700.000000""""","328823.000000"""""
France,Sugar Crops Primary,1963,"370900.000000""""","376149.000000"""""
France,Sugar Crops Primary,1964,"425300.000000""""","381880.000000"""""
France,Sugar Crops Primary,1965,"395300.000000""""","429065.000000"""""
France,Sugar Crops Primary,1966,"295400.000000""""","436335.000000"""""
France,Sugar Crops Primary,1967,"313500.000000""""","407296.000000"""""
France,Sugar Crops Primary,1968,"403600.000000""""","435006.000000"""""
France,Sugar Crops Primary,1969,"400600.000000""""","446833.000000"""""
France,Sugar Crops Primary,1970,"403300.000000""""","434899.000000"""""
France,Sugar Crops Primary,1971,"423700.000000""""","471275.000000"""""
France,Sugar Crops Primary,1972,"448400.000000""""","429876.000000"""""
France,Sugar Crops Primary,1973,"512000.000000""""","443136.000000"""""
France,Sugar Crops Primary,1974,"534200.000000""""","403523.000000"""""
France,Sugar Crops Primary,1975,"598100.000000""""","395513.000000"""""
France,Sugar Crops Primary,1976,"613400.000000""""","372820.000000"""""
France,Sugar Crops Primary,1977,"581800.000000""""","466358.000000"""""
France,Sugar Crops Primary,1978,"556400.000000""""","440109.000000"""""
France,Sugar Crops Primary,1979,"545000.000000""""","478160.000000"""""
France,Sugar Crops Primary,1980,"549300.000000""""","517786.000000"""""
France,Sugar Crops Primary,1981,"633000.000000""""","575498.000000"""""
France,Sugar Crops Primary,1982,"561800.000000""""","575490.000000"""""
France,Sugar Crops Primary,1983,"490000.000000""""","537123.000000"""""
France,Sugar Crops Primary,1984,"525000.000000""""","547657.000000"""""
France,Sugar Crops Primary,1985,"490000.000000""""","611776.000000"""""
France,Sugar Crops Primary,1986,"449000.000000""""","575278.000000"""""
France,Sugar Crops Primary,1987,"445600.000000""""","594053.000000"""""
France,Sugar Crops Primary,1988,"432948.000000""""","660312.000000"""""
France,Sugar Crops Primary,1989,"433000.000000""""","653903.000000"""""
France,Sugar Crops Primary,1990,"475000.000000""""","668343.000000"""""
France,Sugar Crops Primary,1991,"456035.000000""""","644904.000000"""""
France,Sugar Crops Primary,1992,"458887.000000""""","687191.000000"""""
France,Sugar Crops Primary,1993,"439246.000000""""","719866.000000"""""
France,Sugar Crops Primary,1994,"434266.000000""""","665449.000000"""""
France,Sugar Crops Primary,1995,"454774.000000""""","667191.000000"""""
France,Sugar Crops Primary,1996,"456361.000000""""","677559.000000"""""
France,Sugar Crops Primary,1997,"457585.000000""""","743150.000000"""""
France,Sugar Crops Primary,1998,"450557.000000""""","683374.000000"""""
France,Sugar Crops Primary,1999,"435707.000000""""","745309.000000"""""
France,Sugar Crops Primary,2000,"409664.000000""""","759670.000000"""""
France,Sugar Crops Primary,2001,"429192.000000""""","625527.000000"""""
France,Sugar Crops Primary,2002,"437919.000000""""","764154.000000"""""
France,Sugar Crops Primary,2003,"399824.000000""""","733561.000000"""""
France,Sugar Crops Primary,2004,"384557.000000""""","800616.000000"""""
France,Sugar Crops Primary,2005,"378489.000000""""","822998.000000"""""
France,Sugar Crops Primary,2006,"379343.000000""""","787452.000000"""""
France,Sugar Crops Primary,2007,"393128.000000""""","845266.000000"""""
France,Sugar Crops Primary,2008,"349258.000000""""","868160.000000"""""
France,Sugar Crops Primary,2009,"373628.000000""""","941052.000000"""""
France,Sugar Crops Primary,2010,"383763.000000""""","830589.000000"""""
France,Sugar Crops Primary,2011,"391191.000000""""","969983.000000"""""
France,Sugar Crops Primary,2012,"382683.000000""""","864355.000000"""""
France,Sugar Crops Primary,2013,"393596.000000""""","854443.000000"""""
France,Sugar Crops Primary,2014,"444095.000000""""","909589.000000"""""
France,Sugar Crops Primary,2015,"422685.000000""""","854665.000000"""""
France,Sugar Crops Primary,2016,"443045.000000""""","839349.000000"""""
France,Sugar Crops Primary,2017,"523872.000000""""","938408.000000"""""
France,Sugar Crops Primary,2018,"485850.000000""""","821530.000000"""""
France,Sugar Crops Primary,2019,"446600.000000""""","851419.000000"""""
France,Sugar beet,1961,"359300.000000""""","368377.000000"""""
France,Sugar beet,1962,"351700.000000""""","328823.000000"""""
France,Sugar beet,1963,"370900.000000""""","376149.000000"""""
France,Sugar beet,1964,"425300.000000""""","381880.000000"""""
France,Sugar beet,1965,"395300.000000""""","429065.000000"""""
France,Sugar beet,1966,"295400.000000""""","436335.000000"""""
France,Sugar beet,1967,"313500.000000""""","407296.000000"""""
France,Sugar beet,1968,"403600.000000""""","435006.000000"""""
France,Sugar beet,1969,"400600.000000""""","446833.000000"""""
France,Sugar beet,1970,"403300.000000""""","434899.000000"""""
France,Sugar beet,1971,"423700.000000""""","471275.000000"""""
France,Sugar beet,1972,"448400.000000""""","429876.000000"""""
France,Sugar beet,1973,"512000.000000""""","443136.000000"""""
France,Sugar beet,1974,"534200.000000""""","403523.000000"""""
France,Sugar beet,1975,"598100.000000""""","395513.000000"""""
France,Sugar beet,1976,"613400.000000""""","372820.000000"""""
France,Sugar beet,1977,"581800.000000""""","466358.000000"""""
